title,id,genre,caption,description,permalink_url,download_count,last_modified,artwork_url,created_at,track_format,kind
بتحبيه ؟؟ -عمرو دياب,119422931,عمرو,,"بتحبيه زي ما كنتي بتحبيني 
بتحسيه زي ما كنتي بتحسيني
يعني هو بيوحشك زي ما كنت بوحشك
يعني هو بيوحشك زي ما كنت بوحشك
زي ما كنتي بتستنيني بتستنيه
زي ما كنتي بتتمنيني بتتمنيه 
يعني اللي بينكم آه زي اللي كان بينك و بيني 
قولي لاء قبل الدموع ما تخبي عيني

بتفكري إزاي فيه و بتسهري .. بتسهري في لياليه
بتفكري إزاي فيه و بتسهري .. بتسهري في لياليه
يعني كل حاجة .. ليا خدها ليه 
يعني كل حاجة .. ليا خدها ليه 
إنتي فين و الشوق خلاص و المشاعر و الإخلاص
لاء ولو فكرتي فيا تبقي فعلاً بتخونيه
يعني هو بيوحشك زي ما كنت بوحشك
يعني هو بيوحشك زي ما كنت بوحشك
زي ما كنتي بتستنيني بتستنيه
زي ما كنتي بتتمنيني بتتمنيه",https://soundcloud.com/massari-hema/3t9iyctyk6ln,0.0,2021-09-13T14:55:09Z,https://i1.sndcdn.com/artworks-000062361411-inigcv-large.jpg,2013-11-10T09:18:43Z,single-track,track
دوام الحال  عمرو دياب 2014,127518459,muriuom,,حلوة جدا,https://soundcloud.com/mohamed-ibrahim-242/2014-1,0.0,2021-10-30T12:36:01Z,https://i1.sndcdn.com/artworks-000066837699-ezsi1h-large.jpg,2014-01-02T11:39:24Z,single-track,track
أحدث أغانى الكينج محمد منير خايفة ليه,105262737,أحدث,,أحدث أغانى الكينج محمد منير خايفة ليه,https://soundcloud.com/milad-elnokrashy/el0bve8og7zf,0.0,2020-11-20T22:10:03Z,https://i1.sndcdn.com/artworks-000055202596-k4cw66-large.jpg,2013-08-13T17:04:09Z,single-track,track
احلي اغاني عمرو دياب حبيبي ياعمري,206750989,انا رايح فين انا راجع تاني,,حبيبي ياعمري,https://soundcloud.com/lekaa-alrayan/arb0slsumkjz,100.0,2021-06-26T19:18:32Z,https://i1.sndcdn.com/artworks-000117701577-t1pcbm-large.jpg,2015-05-22T19:46:13Z,single-track,track
كان في طفل - احمد كامل --kan feh tfl -Ahmed kamel  - Hq version,400112358,,,,https://soundcloud.com/muhammad_sherif/kan-feh-tfl-ahmed-kamel-hq,0.0,2021-11-02T23:21:59Z,https://i1.sndcdn.com/artworks-000302685285-scsou5-large.jpg,2018-02-15T17:58:34Z,single-track,track
3- Ahmed Kamel - Dare7 El 3esh2 - أحمد كامل - ضريح العشق,307521035,Hip-hop & Rap,,3- Ahmed Kamel - Dare7 El 3esh2 - أحمد كامل - ضريح العشق,https://soundcloud.com/bhgq2i2ecwdd/3-ahmed-kamel-dare7-el-3esh2,0.0,2021-09-16T08:31:41Z,https://i1.sndcdn.com/artworks-000207582420-f5tdg2-large.jpg,2017-02-13T15:43:13Z,single-track,track
"لو يسألوكي … ""احمد كامل""",309017879,,,,https://soundcloud.com/ana-tosha/ddmrlo9rmmg4,0.0,2021-11-02T16:14:45Z,https://i1.sndcdn.com/artworks-000209053455-238cjk-large.jpg,2017-02-22T16:48:25Z,single-track,track
أحمد كامل - أنتى فين  Ahmed kamel - Enty fiin.mp3,318099880,,,,https://soundcloud.com/mody-abo-hashem/ahmed-kamel-enty-fiin-mp3,0.0,2021-09-26T08:39:59Z,https://i1.sndcdn.com/artworks-000218158160-ohn03y-large.jpg,2017-04-17T15:37:48Z,single-track,track
"Ahmed Kamel _ Sendbad "" أحمد كامل _ سندباد (K.s)",256996565,Rap,,,https://soundcloud.com/khaled-saad-75/sendbad-ahmed-kamel-k-s,100.0,2021-05-25T21:20:07Z,https://i1.sndcdn.com/artworks-000156233204-va3fot-large.jpg,2016-04-03T01:15:10Z,single-track,track
Ahmed Kamel - Cancer || أحمد كامل - كانسر,337146679,,,خايف اغمض عيني ف يوم تروح .. خايف م تكون موجود ، انا عمري م شفت ف عينك انت دموع .. انا بقوي بيك قولي ليه موجوع؟ مخبي ليه! وانا وانت بنشبه بعض انا لو يوم افرقك صعب انا لو يوم بعيد عنك .. اموت .. اموووت . يطول ليلي بكاي يزيد .. انا حاسس ومتاثر .. مخبي عليا فاكرني بعيد عنك ومش هعرف! ، انا منك بلاش تكدب جواك خايف ومدمر .. قالولي انك كمان تعبان . قالولي ان ده كانسر .. قالولي إخلي بالي انا منك .. عشان يمكن ف يوم ترحل . قالولي انك كبرت خلاص .. قالولي ان شعرك راح، قالولي ان لازم احس . قالولي لو تروح ترتاح ، انا خايف عليك ارجوك! ، خليك ياضهري بلاش تروح . مفيش زعل ولا يوم هبعد ، هذاكر وابقي زي م اتمنيت ، هكبر واشيل البيت ، هكبر واشيل البيت .. خايف اغمض عيني ف يوم تروح .. خايف م تكون موجود ، انا عمري م شفت ف عينك انت دموع .. انا بقوي بيك قولي ليه موجوع..,https://soundcloud.com/ahmed7enkesh/ahmed-kamel-cancer,0.0,2021-10-07T00:05:28Z,https://i1.sndcdn.com/artworks-000237582609-keinuz-large.jpg,2017-08-09T14:34:33Z,single-track,track
انا عايز انام  احمد كامل,943237165,,,,https://soundcloud.com/amr-hisham-367938159/plxl4xlvcrlh,0.0,2021-10-29T11:28:43Z,https://i1.sndcdn.com/artworks-m0iGhyrm0HrBO0oE-yuGdHQ-large.jpg,2020-12-07T21:56:38Z,single-track,track
Ahmed Kamel - West Eltare'2 - احمد كامل وسط الطريق,412420770,vocal,,,https://soundcloud.com/night-muzic/ahmed-kamel-west-eltare2,0.0,2021-10-05T09:50:05Z,https://i1.sndcdn.com/artworks-000314968881-d9cnh5-large.jpg,2018-03-12T09:31:56Z,single-track,track
جاوبنا يا ليل -احمد كامل 2018,440779623,,,,https://soundcloud.com/kand-il/2018-1,0.0,2021-10-25T03:31:47Z,https://i1.sndcdn.com/artworks-000345399939-gg8kn1-large.jpg,2018-05-07T20:05:05Z,single-track,track
Ahmed Kamel - 2ooly Ghab - احمد كامل - قولى غاب,716759932,,,,https://soundcloud.com/ahmed-okasha-86/owhrmo57bs0a,0.0,2021-10-27T12:43:11Z,https://i1.sndcdn.com/artworks-000641399689-15o5f3-large.jpg,2019-11-22T06:22:34Z,single-track,track
أحمد كامل - زدنى حباَ,247929290,The #best #Raper,,,https://soundcloud.com/soo-mt/tffax2azuxgx,0.0,2021-10-18T01:45:49Z,https://i1.sndcdn.com/artworks-000147843049-8s1mjf-large.jpg,2016-02-19T23:08:17Z,single-track,track
احمد كامل - متزعليش ❤,608469636,,,,https://soundcloud.com/fa-rah-13/xtpdtmuo1mxo,0.0,2021-10-24T05:31:24Z,https://i1.sndcdn.com/artworks-000522854235-s2ebdw-large.jpg,2019-04-19T18:12:19Z,single-track,track
احمد كامل سيبي روحك و ارقصي كاملة,566936337,,,,https://soundcloud.com/romio-adel-891080441/mxviwoxggumy,0.0,2021-10-27T12:43:11Z,https://i1.sndcdn.com/artworks-000480062817-g4cv7a-large.jpg,2019-01-30T02:37:56Z,single-track,track
Ahmed Kamel - Arga3 A7en - أحمد كامل - أرجع أحن,307520583,Hip-hop & Rap,,Ahmed Kamel - Arga3 A7en - أحمد كامل - أرجع أحن,https://soundcloud.com/bhgq2i2ecwdd/ahmed-kamel-arga3-a7en,0.0,2021-09-19T02:49:42Z,https://i1.sndcdn.com/artworks-000207582049-ig4mss-large.jpg,2017-02-13T15:40:17Z,single-track,track
اسمع مهرجان الاخرس,133953146,sha3pi,,اسمع مهرجان الاخرس,https://soundcloud.com/andleb-halem-1/k1hvt5pt2pil,0.0,2021-01-05T06:05:44Z,,2014-02-09T23:55:08Z,single-track,track
فى قلبى مكان,349871347,,,,https://soundcloud.com/turpotone/y0eihyuaot4f,0.0,2021-09-19T23:11:42Z,https://i1.sndcdn.com/artworks-000250056892-7edp3y-large.jpg,2017-11-01T22:23:31Z,single-track,track
Kotr Elgra7-kotr elgera7 منه عماد - كتر الجراح,336606967,Piano,,للتواصل مع اداره ميوزك تون 01094198018,https://soundcloud.com/musictonee/kotr-elgra7-kotr-elgera7,0.0,2017-08-05T17:37:32Z,https://i1.sndcdn.com/artworks-000237056853-m3052x-large.jpg,2017-08-05T17:37:32Z,single-track,track
Makamlnash-Tamer 3ashour---مكملناش _تامرعاشور 2014,174337873,Song,,,https://soundcloud.com/hossam-jokar/makamlnash-tamer-3ashor-2014,0.0,2021-07-17T15:25:39Z,https://i1.sndcdn.com/artworks-000095450666-xh6qmg-large.jpg,2014-10-29T03:17:52Z,single-track,track
اهو دا اللى صار,367531196,,,,https://soundcloud.com/mohamed-ali-633/il78fefuapbu,0.0,2019-07-06T00:29:29Z,https://i1.sndcdn.com/artworks-000267817418-l7wjn5-large.jpg,2017-12-10T13:29:55Z,single-track,track
‫يامن هواه أعزه وأذلني‬ - Breaking the boundaries & Abdulrahman Mohammed,73560015,,,,https://soundcloud.com/is3id/breaking-the-boundaries,0.0,2021-10-31T16:40:51Z,https://i1.sndcdn.com/artworks-000051052940-0pahyg-large.jpg,2013-01-04T02:55:10Z,single-track,track
أم كلثوم - سيرة الحب,238678497,,,,https://soundcloud.com/aquarius-girl-531562137/4sfctou3auyf,0.0,2021-10-29T00:31:34Z,https://i1.sndcdn.com/artworks-000140464112-iw2tm4-large.jpg,2015-12-22T16:38:08Z,single-track,track
أم كلثوم - ألف ليلة وليلة | الأصلية,219037426,كوكب الشرق,,"للتواصل
www.facebook.com/MahmoudAdel.Page
ألف ليلة وليلة
غنتها أم كلثوم عام 1969 
كلمات مرسي جميل عزيز
ألحان  بليغ حمدى


يا حبيبي .. الليل وسماه .. ونجومه وقمره وسهره وإنت وأنا
يا حبيبي أنا .. يا حياتي أنا كلنا في الحب سوا
والهوى .. آه منه الهوى سهران الهوى
يسقينا الهنا .. ويقول بالهنايا حبيبي
يالله نعيش في عيون الليل ونقول للشمس تعالي بعد سنة
مش قبل سنةدي ليلة حب حلوه بألف ليلة وليلة
بكل العمر .. هو العمر إيه غير ليلة زي الليلة
إزاي أوصف لك يا حبيبي إزاي
قبل ما أحبك كنت إزاي كنت ولا امبارح فاكراه
ولا عندي بكره أستناه ولا حتى يومي عايشاه
خدتني بالحب في غمضة عين
وريتني حلاوة الأيام فينا لليل بعد ما كان غربة مليته أمان
والعمر اللي كان صحرا اصبح بستان
يا حبيبي .. يالله نعيش في عيون الليل
ونقول للشمس تعالي بعد سنة
مش قبل سنة ..دي ليلة حب حلوه بألف ليلة وليلة
بكل العمر .. هو العمر إيه غير ليلة زي الليلة
يا حبيبي إيه اجمل م الليل واتنين زينا عاشقين تايهين
ما احناش حاسين العمر ثواني والا سنين
حاسين اننا بنحب وبس
عايشين لليل والحب وبس
يا حبيبي الحب حياتنا وبيتنا وقوتنا
للناس دنيتهم واحنا لنا دنيتنا
وإن قالوا عن عشاقه بيدوبوا في نار أشواقه
أهي ناره دي جنتنا
الحب عمره ما جرح .. ولا عمر بستانه طرح غير الهنا وغير الفرح
يا حبيبي يالله نعيش في عيون الليل
ونقول للشمس تعالي بعد سنة
مش قبل سنة دي ليلة حب حلوه بألف ليلة وليلة
بكل العمر .. هو العمر إيه غير ليلة زي الليلة
يا قمر ليلي .. يا ظل نهاري .. يا حبي .. يا أيامي
الهنيةعندي لك أجمل هدية
كلمة الحب اللي بيها
تملك الدنيا وما فيها و اللي تفتح لك كنوز الدنيا ديه
قولها ليه قولها للطير .. للشجر .. للناس .. لكل الدنيا .. قول الحب نعمة
مش خطية الله محبة .. الخير محبة
النور محبة يا رب تفضل حلاوة سلام أول لقا في ايدينا
وفرح أول ميعاد منقاد شموع حو الينا
ويفوت علينا الزمان يفرش أمانه علينا
يا رب
لا عمر كاس الفراق المر يسقينا
ولا يعرف الحب مطرحنا ولا يجينا
وغير شموع الفرح ما تشوف ليالينا
يا حبيبي يالله نعيش في عيون الليل
ونقول للشمس تعالي بعد سنة
مش قبل سنة دي ليلة حب حلوه بألف ليلة وليلة
بكل العمر .. هو العمر إيه غير ليلة زي الليلة",https://soundcloud.com/mahmoudadel_sound/0xclpkmmdtht,0.0,2021-11-01T22:37:45Z,https://i1.sndcdn.com/artworks-000126224731-zw921d-large.jpg,2015-08-13T09:08:49Z,single-track,track
لؤي_نقابل ناسـ نفارق ناسـ,160802250,Song,,,https://soundcloud.com/s-lam-cabo/tevjspz5o9ll,100.0,2021-08-13T17:39:12Z,https://i1.sndcdn.com/artworks-000086552775-4n089o-large.jpg,2014-07-29T13:55:54Z,single-track,track
كوكتيل رائع من اجمل اغاني أم كلثوم Cocktail Songs Of Om Kulthum - YouTube[via Torchbrowser,246679110,firas halloum97,,hiiiii,https://soundcloud.com/firas-lover/cocktail-songs-of-om-kulthum-youtubevia-torchbrowser,0.0,2021-10-26T08:35:43Z,,2016-02-12T12:02:43Z,single-track,track
اغار عليها .. عبدالرحمن محمد .. كاملة,161373071,,,,https://soundcloud.com/m-elhadry/ljcnqgilenby,0.0,2021-06-26T09:38:34Z,https://i1.sndcdn.com/artworks-000086924899-1we4k5-large.jpg,2014-08-02T10:49:51Z,single-track,track
تعبنا  عمرو دياب,224649909,عمؤو دياب تعبنا,,,https://soundcloud.com/n-bsh-lak/npplc5ganmdy,0.0,2021-07-11T04:39:16Z,https://i1.sndcdn.com/artworks-000130080838-ko6f8y-large.jpg,2015-09-19T23:00:51Z,single-track,track
La La,269103929,Rock,,,https://soundcloud.com/tarekmedani/la-la,0.0,2016-06-14T21:14:38Z,https://i1.sndcdn.com/artworks-000167389182-fapkk9-large.jpg,2016-06-14T21:14:34Z,single-track,track
عمرو دياب - لو عشقاني,106729739,عمرو,,من ألبوم علم قلبي 2003 ..كلمات:بهاء الدين محمد .. ألحان: محمد رحيم .. توزيع هاني يعقوب:,https://soundcloud.com/roqaiation2/wvhqnh29dyww,0.0,2021-10-16T20:04:44Z,https://i1.sndcdn.com/artworks-000055983998-nl73ud-large.jpg,2013-08-22T22:19:05Z,single-track,track
عمرو دياب _ خليني جنبك,144399764,Love,,,https://soundcloud.com/zeyad-aboelezz/4zd1pjjjownn,0.0,2021-09-08T19:23:08Z,https://i1.sndcdn.com/artworks-000076358400-5sqbhd-large.jpg,2014-04-12T20:38:30Z,single-track,track
Amr Diab - Keda 3eny 3enak عمرو دياب - كده عيني عينك,128228285,Keda Einy Einak,,,https://soundcloud.com/ma227/amr-diab-keda-3eny-3enak,0.0,2021-11-01T20:41:22Z,https://i1.sndcdn.com/artworks-000072210445-a0ee1h-large.jpg,2014-01-06T22:14:59Z,single-track,track
Habayeb Eh,682853756,Mediterranean,,"Amr Diab - Habayeb Eh, album ""Meaddy El Nas"" Produced by Nay ©2017. Get it now: https://amrdiab.lnk.to/MeaddyElNas
Lyrics: Tamer Hussien, Composer: Madian, Music Arranger: Osama El Hendy
Official Facebook: http://www.facebook.com/AmrDiab
Official Twitter: http://www.twitter.com/AmrDiab
Official Instagram: http://instagram.com/amrdiab
Official Google+: http://google.com/+amrdiab
Official SoundCloud: http://soundcloud.com/AmrDiab
Official Website: http://www.AmrDiab.net
Official Online Radio: http://www.diab.fm

بنلقي راحتنا ويا الغرب و مش ويا حبايبنا
ماريحناش يا قلبي القرب بنرتاح واحنا في بعادنا

حبايب ايه حبايب مين عشان الشكل مضطرين 
نكمل والحياة تمشي لكن مع بعض مش فارقين

بنمشي الايد في حضن الايد ونتبسم قصاد الناس
عشان مانهزش الصورة عشان يتصدق الإحساس 

قالولنا يا قلبي مليون حل لكن لسه على حالنا
وحبنا كل يوم بيقل ومش بتقل اعذارنا

وايه في الدنيا يجبرنا على حاجة ماحبيناهاش
لو الغلطة اننا اختارنا دي غلطة اكيد مانقصدهاش",https://soundcloud.com/amrdiab/habayeb-eh,0.0,2021-04-03T20:53:49Z,https://i1.sndcdn.com/artworks-000599492069-lfac1u-large.jpg,2019-09-18T14:14:01Z,single-track,track
Or Nah (Remix Feat. The Weeknd),135916667,XO,,"KING OF THE FALL SPECIAL LIVE EVENT TICKETS ON SALE NOW
http://smarturl.it/TheWeeknd_Tix

http://twitter.com/theweeknd
http://instagram.com/abelxo
http://theweeknd.com",https://soundcloud.com/theweeknd/or-nah-remix-feat-the-weeknd,1559214.0,2021-11-03T06:34:49Z,https://i1.sndcdn.com/artworks-000071446066-20jis1-large.jpg,2014-02-21T00:30:41Z,single-track,track
